timeStamp,paleo_users,dtmonth,healthy_index,snack_food_index,paleo,gluten,donut,aquafina,soda,atkins_diet,pepsi,aspartame,lays,izze,sobe,cheetos,pretzel,quinoa,kale,dairy,vegetables,gatorade,doritos,lipton
2/17/14 0:00,2850,2/1/14,25229,29174,4310,6937,13207,287,,78,,305,,341,438,7032,2764,2220,4318,7941,7444,5285,6171,426
2/18/14 0:00,5548,2/1/14,29662,30920,4486,9276,13523,1253,,52,,378,,100,475,8071,2917,2296,5419,7769,8185,6991,6409,478
2/19/14 0:00,3620,2/1/14,29316,28738,4319,8495,13245,404,,87,,372,,112,517,6510,3218,2480,5353,8096,8669,8297,5765,399
2/20/14 0:00,3088,2/1/14,26695,33018,4298,7985,12079,312,,71,,269,,122,645,8286,2661,2404,4817,7909,7191,6096,9992,1048
2/21/14 0:00,2993,2/1/14,26635,29559,4157,8465,12336,245,,58,,443,,132,906,6277,2942,2044,5346,7587,6623,5374,8004,717
2/22/14 0:00,3029,2/1/14,22159,27860,4223,7081,11777,484,,55,,234,,135,967,8107,2647,1635,3729,6927,5491,5628,5329,489
2/23/14 0:00,2436,2/1/14,23396,28160,3701,6862,12826,231,,131,,222,,428,821,6046,2798,2047,4113,7895,6673,5256,6490,461
2/24/14 0:00,2875,2/1/14,28997,28549,4052,7975,11811,307,,101,,260,,335,644,8078,2836,2231,5392,9828,9347,5232,5824,531
2/25/14 0:00,3139,2/1/14,29679,28891,4649,8420,12946,298,,81,,437,,346,450,7416,2600,2383,5900,8649,8327,4879,5929,474
2/26/14 0:00,2974,2/1/14,28677,31657,4345,8314,15271,275,,58,,327,,388,448,6514,3036,2354,5717,8055,7947,5774,6836,1075
2/27/14 0:00,3052,2/1/14,27256,28594,4213,8090,13833,275,,66,,602,,585,397,5966,2691,2200,4847,8681,7906,5067,6104,962
2/28/14 0:00,3000,2/1/14,29220,28759,4326,8356,13826,219,,77,,322,,265,382,5886,2467,2187,4514,8497,9837,4777,6580,935
3/1/14 0:00,2465,3/1/14,21559,27520,3667,6594,12134,251,,31,,266,,235,392,6553,3440,1703,3693,7355,5902,5071,5393,597
3/2/14 0:00,2443,3/1/14,22120,28865,3653,6404,12465,162,,117,,255,,97,463,7267,3244,1681,4162,7081,6220,6592,5889,1033
3/3/14 0:00,2917,3/1/14,30624,29682,3985,12394,11906,324,,83,,349,,168,484,7336,2834,2181,4479,8959,7585,5155,7606,5372
3/4/14 0:00,3217,3/1/14,31664,31036,4605,11600,15666,251,,89,,224,,195,406,6758,3014,2623,4969,10091,7867,6192,5598,868
3/5/14 0:00,3058,3/1/14,31960,29515,4425,9296,15055,232,,116,,299,,137,403,7171,2549,2403,4927,11114,10909,5046,4740,1418
3/6/14 0:00,2868,3/1/14,29588,32902,4045,8294,13351,237,,116,,202,,105,384,7413,2611,2298,5911,8892,9040,5563,9527,818
3/7/14 0:00,2703,3/1/14,29148,31874,4039,8533,14154,259,,73,,144,,94,500,5601,2322,2108,7130,7872,7338,4512,9797,645
3/8/14 0:00,2858,3/1/14,22764,27258,3889,6785,11759,254,,66,,202,,65,558,4783,2567,1654,4908,7062,5528,5748,8149,657
3/9/14 0:00,2355,3/1/14,23201,28496,3809,6723,12609,177,,60,,222,,87,711,5065,3197,1623,4318,6900,6728,5587,7625,465
3/10/14 0:00,2675,3/1/14,27616,26744,4225,7539,11110,233,,48,,313,,87,546,5639,2578,2444,4967,9305,8441,6226,7417,522
3/11/14 0:00,3124,3/1/14,28346,28181,4766,7548,10896,227,,79,,187,,119,479,6026,2926,2237,5911,8949,7884,5564,8333,469
3/12/14 0:00,2942,3/1/14,31931,33738,4455,9702,14587,235,,59,,212,,139,587,5418,3914,2961,6618,8730,8195,5615,9819,836
3/13/14 0:00,3927,3/1/14,32503,28154,5468,8525,11565,224,,76,,196,,137,507,5756,2902,2138,7976,8299,8396,6954,7931,994
3/14/14 0:00,3022,3/1/14,26866,34736,4290,8032,12496,223,,125,,217,,197,600,5606,6691,2070,5596,8388,6878,5981,9943,627
3/15/14 0:00,2441,3/1/14,23470,27531,3594,6698,11929,210,,64,,175,,161,502,5980,2732,1473,6001,7143,5704,5981,6890,369
3/16/14 0:00,2509,3/1/14,26299,26614,3713,7394,11527,213,,73,,253,,149,505,5018,3153,1373,5848,6874,7971,6131,6916,335
3/17/14 0:00,2785,3/1/14,26629,29340,4096,7303,11818,324,,110,,225,,262,462,6222,2468,1896,6051,8255,7283,5926,8832,471
3/18/14 0:00,2835,3/1/14,28007,32726,4246,8137,11459,250,,282,,257,,132,385,6231,2578,2230,5682,8701,7712,7130,12458,588
3/19/14 0:00,2860,3/1/14,28593,33776,4416,7985,16631,212,,125,,310,,143,321,6036,2767,2535,5697,9026,7960,6376,8342,560
3/20/14 0:00,2799,3/1/14,27669,27107,4249,8469,11294,243,,113,,463,,186,429,5490,3817,2409,5180,9193,7362,6697,6506,856
3/21/14 0:00,2614,3/1/14,26135,25309,3986,8000,11655,257,,74,,519,,117,618,5146,2817,2110,5451,7926,6588,9246,5691,716
3/22/14 0:00,2240,3/1/14,21815,23885,3635,7024,11736,188,,76,,267,,89,476,5451,2571,1762,4032,7998,5362,5938,4127,571
3/23/14 0:00,2248,3/1/14,22593,25030,3686,6800,11698,222,,119,,382,,111,497,5549,2547,1716,3986,8253,6405,6763,5236,705
3/24/14 0:00,3264,3/1/14,26902,27762,4740,7858,12674,248,,43,,325,,128,470,6566,3264,2316,4919,9005,7069,6059,5258,680
3/25/14 0:00,3203,3/1/14,30544,28311,4686,9934,13803,208,,73,,271,,146,466,6462,2936,2759,5877,9149,7288,6140,5110,623
3/26/14 0:00,3221,3/1/14,33446,28973,5057,8615,13623,259,,79,,377,,141,554,7502,2872,2717,6841,9149,10216,7394,4976,538
3/27/14 0:00,3037,3/1/14,28666,28434,4314,8069,14313,239,,30,,398,,160,527,6144,3043,2523,4892,8247,8868,6073,4934,640
3/28/14 0:00,2882,3/1/14,25643,28586,4249,7674,16055,246,,55,,367,,166,505,5567,2588,2270,4851,8490,6599,7686,4376,924
3/29/14 0:00,2379,3/1/14,22996,31017,3806,7433,19049,473,,50,,264,,165,459,5101,2435,1536,3758,6465,6463,6905,4432,512
3/30/14 0:00,2710,3/1/14,22352,26219,4162,6507,12859,464,,45,,357,,157,535,6288,2430,1731,3866,7454,6086,5757,4642,537
3/31/14 0:00,2878,3/1/14,27248,32413,4364,7546,13451,338,,83,,520,,295,547,8572,2548,2353,5128,9883,7857,5347,7842,569
4/1/14 0:00,4088,4/1/14,32878,35487,5370,7673,17087,307,,80,,376,,165,430,7666,2827,2118,5819,9776,11898,4831,7907,573
4/2/14 0:00,3399,4/1/14,30317,30497,4900,8062,14027,289,,49,,267,,120,570,6834,2783,2342,5422,9478,9591,7070,6853,608
4/3/14 0:00,2965,4/1/14,29010,30783,4458,9605,13613,267,,81,,365,,145,425,6088,2780,2206,5171,9651,7570,6687,8302,697
4/4/14 0:00,3203,4/1/14,27140,31345,4584,8516,12705,347,,51,,284,,135,455,5964,2684,1853,5338,8819,6849,6232,9992,570
4/5/14 0:00,2494,4/1/14,22112,24606,3675,6813,11158,184,,53,,199,,166,544,4300,2892,1523,4358,6921,5743,5948,6256,558
4/6/14 0:00,2421,4/1/14,26290,29523,3528,7988,15371,181,,77,,282,,136,492,4689,2411,1570,4746,8494,8458,6287,7052,500
4/7/14 0:00,2829,4/1/14,27481,28303,4034,8263,12514,275,,77,,198,,206,382,6049,2464,2250,5399,8808,7535,5426,7276,580
4/8/14 0:00,3034,4/1/14,34803,35867,4433,9873,16383,412,,65,,264,,159,290,6073,2777,2785,5791,9890,11921,7039,10634,593
4/9/14 0:00,3474,4/1/14,30567,62003,5020,8782,17773,287,,54,,257,,561,336,26293,2609,2413,5092,9574,9260,5391,15328,1697
4/10/14 0:00,3598,4/1/14,28242,33332,4789,8260,13976,337,,90,,585,,391,383,8148,2369,2315,4558,9980,8320,5590,8839,767
4/11/14 0:00,2958,4/1/14,28844,28255,4353,7629,12075,235,,84,,459,,225,411,6463,2646,2000,4490,8759,10372,5624,7071,559
4/12/14 0:00,2281,4/1/14,29236,32175,3556,6251,17575,166,,36,,285,,149,432,4931,2581,6327,5137,8167,7965,5043,7088,452
4/13/14 0:00,2311,4/1/14,23873,24969,3376,6125,11560,192,,48,,369,,143,483,4952,2605,2040,4774,8019,7558,5219,5852,481
4/14/14 0:00,2733,4/1/14,26085,27570,3787,7391,10348,297,,72,,401,,207,481,6312,2356,2320,4866,10226,7721,5756,8554,501
4/15/14 0:00,2774,4/1/14,45788,27252,4079,9233,11265,164,,65,,421,,214,417,6482,2533,2737,5724,8499,24015,6092,6972,619
4/16/14 0:00,2902,4/1/14,31935,29645,3968,8069,14200,168,,56,,664,,184,312,6305,2742,2481,5642,8469,11775,6385,6398,607
4/17/14 0:00,2483,4/1/14,27202,30344,3739,7582,14145,203,,69,,663,,113,381,6017,2524,2492,5204,9075,8185,7377,7658,636
4/18/14 0:00,2302,4/1/14,25827,25769,3495,8231,11577,165,,70,,409,,122,345,4968,2384,1895,5142,8315,7064,5868,6840,557
4/19/14 0:00,2053,4/1/14,23550,26556,3201,6634,15628,193,,55,,271,,141,492,4309,2344,1874,5075,7092,6766,4975,4275,516
4/20/14 0:00,1975,4/1/14,20338,25392,3251,5892,12297,163,,56,,233,,108,610,4705,2264,1250,3667,7206,6278,4217,6126,677
4/21/14 0:00,2521,4/1/14,25478,26037,3636,7590,12525,198,,71,,498,,167,501,5467,2618,1866,5341,6825,7045,4608,5427,829
4/22/14 0:00,2854,4/1/14,28651,27356,4066,8105,13004,949,,83,,491,,113,483,5893,2488,2383,5657,9007,8440,5008,5971,681
4/23/14 0:00,3007,4/1/14,33503,26065,4277,9255,11188,380,,42,,658,,149,440,6676,2977,2259,5389,9328,12323,5172,5224,760
4/24/14 0:00,2816,4/1/14,35427,27991,4090,8789,12701,250,,72,,454,,180,374,7173,3707,2353,7767,7980,12428,5619,4410,806
4/25/14 0:00,2544,4/1/14,27684,27972,3608,8366,12027,528,,58,,447,,130,514,6846,4063,2003,7170,9270,6537,5850,5036,698
4/26/14 0:00,2193,4/1/14,22073,29195,3229,7391,11026,234,,61,,309,,82,567,4553,8135,1575,4243,6977,5635,5838,5481,573
4/27/14 0:00,2215,4/1/14,21956,25447,3409,6387,12259,162,,57,,302,,131,557,4554,3379,1524,4379,6723,6257,6068,5255,628
4/28/14 0:00,5642,4/1/14,30307,26863,4184,8421,10746,242,,41,,267,,90,368,8161,3149,2629,5644,7868,9429,5294,4807,900
4/29/14 0:00,3582,4/1/14,32558,28330,4514,8846,12838,223,,75,,260,,142,350,6781,3233,3130,5716,8190,10352,5964,5478,951
4/30/14 0:00,2858,4/1/14,28735,27492,4219,9038,13432,276,,44,,559,,161,395,5967,3318,2130,5546,8222,7802,5677,4775,799
5/1/14 0:00,3184,5/1/14,28039,27219,3825,9494,13696,859,,65,,401,,120,362,5212,4022,2022,4746,7994,7952,7040,4289,653
5/2/14 0:00,2473,5/1/14,25484,25581,3408,8228,11470,263,,39,,195,,103,345,5252,4395,1987,4546,7672,7315,7344,4464,574
5/3/14 0:00,2205,5/1/14,20621,21352,3237,6396,10929,183,,66,,209,,71,373,3930,2308,1345,3863,7146,5780,5096,4185,913
5/4/14 0:00,2302,5/1/14,21996,30088,3733,6255,17540,289,,53,,291,,67,366,4579,3179,1524,3778,6852,6706,5510,4790,660
5/5/14 0:00,2796,5/1/14,24353,27207,4366,7799,13623,187,,75,,552,,109,422,5042,2531,1973,4087,7938,6128,5252,6011,697
5/6/14 0:00,3063,5/1/14,29376,29222,4596,9728,14056,221,,71,,366,,62,481,5804,3051,2012,5482,7783,7558,8579,6311,762
5/7/14 0:00,2586,5/1/14,30483,28079,4298,11680,13383,200,,48,,321,,228,373,5427,2859,2250,4969,8764,7286,6397,6410,730
5/8/14 0:00,2576,5/1/14,33487,23828,4295,14772,11571,435,,64,,352,,112,356,5031,2476,2298,4522,8755,7600,5773,4750,1827
5/9/14 0:00,2512,5/1/14,30419,27906,4352,12666,12010,3456,,66,,275,,116,427,5152,2458,1846,4787,8066,6768,5702,8286,632
5/10/14 0:00,2057,5/1/14,22586,23731,3362,8666,11167,192,,75,,233,,161,956,5623,2435,1277,3664,7331,5617,4614,4506,640
5/11/14 0:00,1980,5/1/14,19885,23546,3235,6622,12140,198,,48,,170,,133,350,3672,2118,1333,3632,7060,5063,6068,5616,635
5/12/14 0:00,2360,5/1/14,29204,27417,3733,9852,11590,206,,63,,326,,99,330,7421,2109,1835,4246,8000,9538,5750,6297,1095
5/13/14 0:00,2698,5/1/14,37454,25381,4136,11850,12380,275,,101,,278,,98,356,5683,2493,2232,5687,7821,13549,7591,4825,549
5/14/14 0:00,2639,5/1/14,36641,27219,4136,13316,13299,253,,74,,337,,90,445,6995,2405,2334,6085,7523,10770,6618,4520,719
5/15/14 0:00,2637,5/1/14,32965,26219,3801,12941,13860,233,,80,,347,,108,330,5787,2285,1823,5265,9448,9135,6572,4287,461
5/16/14 0:00,2590,5/1/14,32577,24312,4004,14296,11383,233,,58,,262,,71,339,5271,3209,1690,4967,6855,7620,5486,4449,425
5/17/14 0:00,2116,5/1/14,23337,31478,3546,9040,20212,706,,62,,176,,65,421,4657,2364,1278,3751,5931,5722,5761,4245,425
5/18/14 0:00,2018,5/1/14,22881,27439,3501,8578,12305,220,,83,,294,,147,441,4589,2302,1215,3625,6205,5962,5002,8243,311
5/19/14 0:00,2432,5/1/14,28709,26348,4085,10528,11174,196,,50,,277,,151,376,5390,2770,1952,4362,7469,7782,5035,7014,478
5/20/14 0:00,2603,5/1/14,31091,27619,4360,10327,10843,220,,45,,206,,127,413,6305,3096,2168,5273,8062,8963,5718,7375,478
5/21/14 0:00,2901,5/1/14,30228,25826,4258,10303,13046,242,,53,,318,,104,456,5466,2719,2086,5944,7985,7637,6080,4595,545
5/22/14 0:00,3036,5/1/14,29904,24157,4432,9937,11688,339,,96,,300,,64,425,5531,2606,2042,5728,8020,7765,5539,4332,620
5/23/14 0:00,2467,5/1/14,27753,27652,3855,9680,13700,273,,199,,210,,52,464,4745,2751,1998,5732,8086,6488,5307,6456,573
5/24/14 0:00,2068,5/1/14,22674,27564,3298,7730,11953,823,,67,,175,,88,576,4823,3068,1445,4053,7150,6148,5472,7720,587
5/25/14 0:00,1913,5/1/14,23520,26895,3151,7402,10865,1844,,74,,132,,58,779,4676,2000,1421,4154,6845,7392,4589,9354,564
5/26/14 0:00,2046,5/1/14,27482,25375,3197,8314,11786,417,,214,,168,,112,508,4596,2339,2986,4110,7829,8875,4978,6654,495
5/27/14 0:00,2474,5/1/14,30329,29960,4023,8832,14857,523,,116,,328,,75,360,5501,2628,2432,4623,8401,10419,7796,6974,717
5/28/14 0:00,2661,5/1/14,28677,33856,4573,9439,16603,437,,135,,403,,104,333,6308,3784,2005,4733,10339,7927,5693,7161,764
5/29/14 0:00,2435,5/1/14,27460,33719,3873,8580,15166,482,,91,,222,,84,560,6429,2854,1951,5249,11262,7807,5703,9270,831
5/30/14 0:00,2334,5/1/14,26770,27564,3498,8135,13510,366,,70,,185,,100,347,6467,2610,1761,5455,8428,7921,5396,4977,975
5/31/14 0:00,1968,5/1/14,24537,24616,3099,9151,12486,385,,105,,204,,87,497,4436,2433,1295,4376,7746,6616,5059,5261,694
6/1/14 0:00,2266,6/1/14,21292,25813,3050,6709,13905,452,,116,,238,,129,338,4788,2629,1812,3475,8284,6246,4947,4491,888
6/2/14 0:00,2568,6/1/14,25885,28858,3806,8424,15557,254,,205,,246,,141,254,5634,2421,2135,4494,10585,7026,4626,5246,911
6/3/14 0:00,2636,6/1/14,26647,30645,3934,8609,14001,290,,102,,226,,127,296,8513,2908,2088,4972,10160,7044,8097,5223,1007
6/4/14 0:00,2607,6/1/14,26631,32796,4095,8312,16069,408,,82,,308,,77,304,7659,2736,1859,4945,9808,7420,6296,6332,945
6/5/14 0:00,2431,6/1/14,28036,45818,3871,9336,28850,988,,75,,300,,120,431,7730,2300,2208,4629,8682,7992,5614,6938,918
6/6/14 0:00,2399,6/1/14,25810,247333,3740,8122,234034,320,,73,,328,,88,348,5291,2352,1860,4621,7709,7467,99590,5656,653
6/7/14 0:00,2174,6/1/14,22013,63887,3545,6996,51452,290,,106,,298,,97,322,4140,2450,1723,3885,6523,5864,15738,5845,708
6/8/14 0:00,2165,6/1/14,26613,29780,3518,7667,18182,240,,79,,169,,76,242,4575,2471,1418,3549,6919,10461,7321,4552,839
6/9/14 0:00,2804,6/1/14,28367,36554,4187,9467,18980,239,,68,,339,,109,377,5683,3321,2119,5350,9072,7244,9841,8570,786
6/10/14 0:00,2808,6/1/14,30049,33873,4103,9601,16735,261,,80,,313,,179,382,6771,3097,2297,5610,14917,8438,11429,7270,672
6/11/14 0:00,2546,6/1/14,32559,30578,4211,8192,15785,913,,31,,319,,148,523,6672,2896,6770,4929,10429,8457,9209,5225,706
6/12/14 0:00,2794,6/1/14,32516,32866,4365,8284,18356,281,,157,,244,,240,430,7225,2511,6147,4760,9703,8960,5473,4774,2914
6/13/14 0:00,2748,6/1/14,29283,31483,5188,7945,19231,264,,77,,167,,126,365,4806,2869,1984,4384,8331,9782,5783,4577,536
6/14/14 0:00,2058,6/1/14,22401,27084,3753,6191,13678,214,,108,,163,,95,299,4528,2237,1281,3777,7369,7399,5087,6641,417
6/15/14 0:00,2146,6/1/14,20036,28389,3919,5431,13061,194,,75,,149,,130,312,4100,2212,1236,3040,6612,6410,4827,9016,309
6/16/14 0:00,2517,6/1/14,26042,29607,4441,8340,13333,197,,82,,305,,119,308,5276,2680,1650,4126,8707,7485,12855,8318,537
6/17/14 0:00,2911,6/1/14,31719,30217,4920,8694,15137,190,,91,,188,,107,283,6212,2542,2014,4477,9545,11614,5044,6326,500
6/18/14 0:00,3142,6/1/14,41636,29148,5528,9455,14702,226,,54,,339,,156,374,6103,3257,13933,4601,9195,8119,5811,5086,525
6/19/14 0:00,2595,6/1/14,29469,30815,5088,8965,14053,264,,67,,413,,177,351,6348,2783,3330,5035,8962,7051,5393,7631,1133
6/20/14 0:00,2551,6/1/14,27061,30572,4783,8591,16789,207,,70,,420,,110,411,5436,3297,2113,4902,9225,6672,5738,5050,888
6/21/14 0:00,2055,6/1/14,22862,26196,4825,7263,12797,163,,83,,306,,111,337,6411,2787,1628,3708,7245,5438,4861,4201,1200
6/22/14 0:00,2509,6/1/14,22779,25401,5265,6775,12916,166,,138,,287,,117,296,5420,3004,1578,3800,6795,5361,5256,4061,967
6/23/14 0:00,3014,6/1/14,30785,25939,5750,10216,13222,149,,193,,707,,128,286,5828,2454,2158,4628,9069,8033,4957,4435,1240
6/24/14 0:00,3653,6/1/14,34120,28137,5628,12294,13158,182,,77,,390,,124,314,6329,3058,2236,6310,8685,7652,5596,5592,1352
6/25/14 0:00,2881,6/1/14,32274,27283,5394,11353,13187,178,,78,,387,,155,324,5911,2723,1996,5255,9324,8276,6026,5462,1523
6/26/14 0:00,3141,6/1/14,32464,26827,5950,10532,13823,228,,125,,691,,117,414,5806,2588,2013,4633,8541,9336,7134,4610,1268
6/27/14 0:00,2803,6/1/14,29126,23813,5479,9229,11474,232,,116,,514,,101,320,5418,2720,2358,4742,7863,7318,6308,4201,1262
6/28/14 0:00,2198,6/1/14,25267,25708,4839,7788,12618,210,,107,,289,,127,427,5421,2927,1596,3921,6825,7123,6140,4742,919
6/29/14 0:00,2464,6/1/14,23988,26642,5326,7419,13394,183,,91,,262,,98,289,6224,2757,1385,3518,6936,6340,5064,4267,893
6/30/14 0:00,2905,6/1/14,27118,24786,5269,8285,11413,299,,143,,542,,131,373,5869,2788,2120,4063,9030,7381,6325,4716,1336
7/1/14 0:00,2827,7/1/14,27278,29828,5362,8522,12819,295,,149,,334,,85,389,6073,3734,2124,4533,8280,6737,7374,7202,1372
7/2/14 0:00,2671,7/1/14,27001,33566,4876,8423,11608,192,,127,,438,,137,346,8298,2643,1990,5590,8730,6122,8838,11017,1150
7/3/14 0:00,2714,7/1/14,28159,30658,5186,9477,14476,241,,84,,582,,135,413,5752,2944,2117,5034,7783,6345,5934,7486,1185
7/4/14 0:00,2605,7/1/14,22255,25373,4899,7201,12383,159,,115,,467,,138,333,4510,3090,1414,3584,6778,5157,6342,5390,1028
7/5/14 0:00,2413,7/1/14,21827,21309,4530,7370,10999,133,,129,,341,,120,318,4171,2131,1312,2882,5277,5733,4778,4008,723
7/6/14 0:00,2564,7/1/14,24183,29263,5417,7278,13369,205,,118,,270,,136,361,4193,2415,1282,3394,6633,6812,4887,9286,907
7/7/14 0:00,3021,7/1/14,29101,30636,5562,8721,14881,317,,101,,298,,101,365,7088,2815,2091,4223,7835,8504,5510,5852,1025
7/8/14 0:00,2989,7/1/14,29558,31985,5309,8186,15877,238,,98,,328,,159,322,5703,4384,2360,4944,7547,8759,5603,6021,984
7/9/14 0:00,3364,7/1/14,30137,28095,5998,9194,13502,219,,117,,245,,146,335,5964,3457,2815,4857,8516,7273,5633,5172,1287
7/10/14 0:00,2988,7/1/14,34546,33837,5934,10196,17580,429,,88,,185,,346,731,6324,4714,2900,5797,8512,9719,8193,5219,908
7/11/14 0:00,2928,7/1/14,30026,33433,7083,8720,17850,479,,258,,266,,219,559,6604,3218,2146,4594,8875,7483,6083,5761,880
7/12/14 0:00,2553,7/1/14,24447,29981,4684,7694,15048,241,,101,,147,,122,379,5338,2911,1440,3574,6573,7055,7637,6684,851
7/13/14 0:00,2508,7/1/14,31941,28471,4608,7393,14208,281,,95,,215,,97,335,5074,2863,1544,11702,6463,6694,6035,6326,1005
7/14/14 0:00,2846,7/1/14,31091,31512,5722,8448,15672,713,,77,,177,,147,316,6225,4374,1953,7045,8725,7923,4820,5241,1123
7/15/14 0:00,3013,7/1/14,29640,34738,5250,8875,16318,450,,77,,236,,151,295,7537,4587,2263,5351,9118,7901,7307,6296,1123
7/16/14 0:00,3402,7/1/14,31637,35523,5765,9432,16387,368,,58,,204,,159,319,6895,6484,2112,6561,8932,7767,8832,5757,2017
7/17/14 0:00,2616,7/1/14,29166,33076,4700,8227,13815,227,,92,,251,,222,305,9773,3561,2512,5292,8188,8435,6959,5927,1634
7/18/14 0:00,2612,7/1/14,27733,33912,4854,8353,16308,166,,67,,215,,175,461,5931,3739,1859,4323,7891,8344,5594,7934,1367
7/19/14 0:00,2348,7/1/14,27196,33813,4661,8955,19237,171,,77,,122,,129,418,5576,2851,1615,5037,7236,6928,5222,6149,1237
7/20/14 0:00,2265,7/1/14,23410,28438,4464,7140,15046,246,,110,,174,,116,624,5583,2946,1567,4099,6226,6140,5240,4863,1256
7/21/14 0:00,2951,7/1/14,28591,51282,5278,8372,36997,262,,70,,239,,130,404,6155,3110,2398,4298,9077,8245,8317,5020,1327
7/22/14 0:00,3885,7/1/14,31689,35499,6624,8812,18961,247,,60,,248,,324,347,5946,3097,2270,4727,9776,9256,6411,7495,1551
7/23/14 0:00,3593,7/1/14,32936,30453,6108,9327,14703,387,,66,,269,,288,361,6422,3727,2408,5449,8616,9644,6787,5601,1548
7/24/14 0:00,3173,7/1/14,30831,30243,5765,8550,14344,225,,122,,211,,281,329,5744,3365,2314,6301,8614,7901,5213,6790,1701
7/25/14 0:00,2935,7/1/14,29987,27012,5306,9359,13938,191,,111,,216,,297,405,5467,2931,1925,6385,8798,7012,5193,4676,1690
7/26/14 0:00,2560,7/1/14,25021,23204,5028,8048,12090,214,,86,,181,,280,383,4423,2454,1678,4020,7585,6247,6795,4237,1155
7/27/14 0:00,2661,7/1/14,24475,22839,5208,7844,11610,299,,104,,220,,177,413,4538,2568,1620,3690,7692,6113,5155,4123,1530
7/28/14 0:00,3241,7/1/14,28293,29712,5514,8621,16082,298,,118,,223,,300,452,5861,3257,2467,4661,8363,7030,5903,4512,1491
7/29/14 0:00,3093,7/1/14,31254,28779,5663,9827,13204,211,,107,,225,,363,434,6047,3815,2443,5070,10000,8251,5941,5713,1193
7/30/14 0:00,2928,7/1/14,32674,30560,5725,10297,13862,211,,105,,160,,171,414,7311,4177,2097,5110,9466,9445,5797,5210,1443
7/31/14 0:00,2779,7/1/14,29643,28666,5595,9393,14421,220,,112,,230,,194,377,6011,3054,1961,5052,9367,7642,5291,5180,1144
8/1/14 0:00,2716,8/1/14,27409,25775,5146,8211,13021,201,,75,,297,,180,387,5919,2580,1828,5073,10162,7151,6133,4255,1289
8/2/14 0:00,2239,8/1/14,24117,23012,4048,6596,11734,227,,76,,180,,87,370,4945,2842,1743,4954,6712,6776,5379,3491,960
8/3/14 0:00,2113,8/1/14,23556,24916,3714,6972,13107,198,,110,,203,,111,289,4771,2739,1447,4304,6195,7119,5472,4299,1106
8/4/14 0:00,2837,8/1/14,27488,26550,4619,8123,12294,155,,75,,175,,121,373,6166,2925,1917,5437,8176,7392,4962,5165,1067
8/5/14 0:00,2863,8/1/14,36095,26575,5060,13603,12509,612,,81,,253,,153,299,5431,3066,2384,6281,8701,8767,5939,5569,1715
8/6/14 0:00,3026,8/1/14,39584,28331,4764,11786,12277,215,,153,,177,,194,307,5268,3696,2125,13608,8486,7301,5147,7090,1405
8/7/14 0:00,2974,8/1/14,33367,27324,4580,9287,12435,178,,92,,162,,159,388,5870,4073,1988,5896,12151,11616,5398,4946,887
8/8/14 0:00,2819,8/1/14,28613,53387,4366,8315,39495,286,,84,,179,,87,322,4963,3741,1893,7298,7438,6741,5018,5188,876
8/9/14 0:00,2294,8/1/14,23756,36789,3812,6339,22371,188,,69,,103,,99,400,4678,4751,1703,5109,6040,6793,4793,4989,1203
8/10/14 0:00,2165,8/1/14,20989,28106,3652,6227,15261,162,,141,,233,,98,424,5270,3234,1577,3959,6239,5574,5224,4341,1028
8/11/14 0:00,4294,8/1/14,27925,29620,5930,7523,12868,257,,129,,320,,70,372,6944,5664,1944,4701,7385,7827,6239,4144,1683
8/12/14 0:00,2559,8/1/14,26546,30666,4271,7524,11998,196,,84,,202,,81,262,4899,4489,2386,5103,9016,7262,5934,9280,3641
8/13/14 0:00,2782,8/1/14,26628,27649,4351,7806,12124,339,,87,,238,,90,426,5928,4356,2226,5113,8481,7132,5442,5241,1531
8/14/14 0:00,2755,8/1/14,25876,30620,4309,7890,11918,393,,78,,213,,94,346,5481,4431,1964,4490,11633,7223,5946,8790,964
8/15/14 0:00,2462,8/1/14,23332,28708,4031,6778,13851,159,,80,,164,,79,389,5051,3828,1652,4568,8366,6303,4517,5978,1074
8/16/14 0:00,2094,8/1/14,21776,24899,3636,6053,11405,139,,105,,179,,266,396,4863,3234,1670,4436,6248,5981,4572,5397,1117
8/17/14 0:00,1962,8/1/14,22190,25111,3590,7779,11220,166,,68,,266,,273,614,5350,3289,1704,3402,7071,5715,5112,5252,864
8/18/14 0:00,2756,8/1/14,25314,23870,4637,7333,10895,153,,45,,182,,155,365,4811,2855,1937,4638,7324,6769,10397,5309,1158
8/19/14 0:00,2612,8/1/14,25746,25138,4552,7216,11461,408,,74,,208,,114,327,5414,3700,1846,5611,8483,6521,9437,4563,1149
8/20/14 0:00,2786,8/1/14,26735,29263,4608,7616,11402,222,,93,,172,,129,317,6820,3353,1894,5001,7121,7616,6649,7688,1010
8/21/14 0:00,3215,8/1/14,25159,27884,4779,7059,13263,144,,79,,274,,109,295,5891,3217,2509,4011,8065,6801,5855,5513,1106
8/22/14 0:00,2848,8/1/14,26594,28161,6056,7750,14174,131,,114,,264,,108,330,5108,2710,1866,4206,6861,6716,5788,6169,1043
8/23/14 0:00,2228,8/1/14,37409,24892,7706,10023,13242,152,,93,,160,,297,357,4496,2683,1362,12012,6603,6306,5159,4471,897
8/24/14 0:00,2099,8/1/14,25520,25211,7417,5804,11771,196,,66,,311,,146,535,4958,2758,1609,5346,6767,5344,6877,5724,931
